question,answer,ref,doc_id,dial_id
How should I pay for my dial-in account fees?,Customers must include a deposit with the application and the first deposit should be enough to pay for the first 2 months of searches.,"[{'sp_id': '29', 'label': 'solution'}, {'sp_id': '30', 'label': 'solution'}]",DIAL-IN search accounts#3_0,47871f98e5844e0624fb4a9322c3ddf9
Can you repeat the address where I should send the form?,"Yes, the address is Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany , NY 12228","[{'sp_id': '11', 'label': 'solution'}]",DIAL-IN search accounts#3_0,47871f98e5844e0624fb4a9322c3ddf9
"Hi, I'm constantly searching DMV records for driver license, registration and insurance information. So I thought I'd get a DIAL-IN search account, but I need to fill the form MV-15D. I've been trying to get the form on the website but it's seems the website is down, or maybe my browser is not compatible. Could you assist me with that? ","We are currently upgrading our security protocols to better protect your data, so the platform has been down recently, but right now the website if available. If you want to check whether your browser is compatible, visit https://encryption.ny.gov/.","[{'sp_id': '70', 'label': 'solution'}]",DIAL-IN search accounts#3_0,5c46d9d32e41f540c814fef6a08f36ad
"Thanks, I checked and my browser it's not compatible, what should I do now?",Upgrade your browser to the latest version. ,"[{'sp_id': '74', 'label': 'solution'}]",DIAL-IN search accounts#3_0,5c46d9d32e41f540c814fef6a08f36ad
"Done, so now to re-verify whether is compatible should I go to the same link?","Absolutely, visit https://encryption.ny.govc to verify again. ","[{'sp_id': '72', 'label': 'solution'}]",DIAL-IN search accounts#3_0,5c46d9d32e41f540c814fef6a08f36ad
"Thanks, I already got in, but I can't seem to download the form. How can I contact DMV about this? I need to get that Dial-in search acount asap.","You can contact DMV at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137 dmvaccounts@gmail.com","[{'sp_id': '68', 'label': 'solution'}]",DIAL-IN search accounts#3_0,5c46d9d32e41f540c814fef6a08f36ad
Thanks! But why can't I download the form? Does it have anything to do with the new security? ,"Yes, we upgraded our security for better protection of the data. So, now you can't download any form as you usually did, to request a form you have to contact DMV.","[{'sp_id': '70', 'label': 'solution'}]",DIAL-IN search accounts#3_0,5c46d9d32e41f540c814fef6a08f36ad
Can I visit the page with mi phone? ,"Yes, most of smart phones have compatible browsers. Visit https://encryption.ny.gov/ to check that. ","[{'sp_id': '72', 'label': 'solution'}]",DIAL-IN search accounts#3_0,5c46d9d32e41f540c814fef6a08f36ad
"I've searched a motorist's records, will he know I did it?","Yes, he will be informed as search records are public records.","[{'sp_id': '60', 'label': 'solution'}]",DIAL-IN search accounts#3_0,602db763d295521b510bb20f1052dd78
"I had to pay a fee for using DIAL-IN search account, why?","According to the NYS Vehicle and Traffic Law, we must charge a fee to search DMV records.  It is a legal step that must be met by private persons, commercial organizations and not-for-profit organizations.","[{'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}, {'sp_id': '24', 'label': 'solution'}]",DIAL-IN search accounts#3_0,602db763d295521b510bb20f1052dd78
"I have filled out and submitted the Motor Vehicle Record Search Account Application MV-15D form, how do I know if it was accepted?","If your application is complete, we will create an account and send you the number and password. The account is made up of a 7-digit number that will never change.","[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]",DIAL-IN search accounts#3_0,602db763d295521b510bb20f1052dd78
"I have forgotten my Dial-in Search Account data, what should I do?","To solve your problem with your Dial-in Search Account, you must contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228.","[{'sp_id': '68', 'label': 'solution'}]",DIAL-IN search accounts#3_0,602db763d295521b510bb20f1052dd78
"I understood that records of searches are private, is this true?","No, records of searches are public records.","[{'sp_id': '60', 'label': 'solution'}]",DIAL-IN search accounts#3_0,602db763d295521b510bb20f1052dd78
"Hey, i'm having some issues with your site not opening in my browser?",We are currently going through upgrade for our security protocols in order to offer you a better data protection.,"[{'sp_id': '70', 'label': 'solution'}]",DIAL-IN search accounts#3_0,e2941161305690dcd649a1c8c9588cb3
"Oh, i see. Yeah, tought you could be doing any of that, but wanted to be sure. Anyway, i wanted to go on some records searching, there is any fee involved if i use a Dial-In search?","Indeed, you have to pay a fee for search DMV records. Whether you are a private person, an commercial organization or an NGO, there is a fee for using that service, according to law.","[{'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}, {'sp_id': '24', 'label': 'solution'}]",DIAL-IN search accounts#3_0,e2941161305690dcd649a1c8c9588cb3
Thanks. Can i pay that fee with my credit card?,"No, sorry, but at the moment DMV isn't accepting any payments with credit cards.","[{'sp_id': '35', 'label': 'solution'}]",DIAL-IN search accounts#3_0,e2941161305690dcd649a1c8c9588cb3
"Um, ok. Now back with browser issue, what about if i'm still having problems with your page after being updated?","In case that occurs, just update you browser to its newer version and try accessing once again.","[{'sp_id': '74', 'label': 'solution'}]",DIAL-IN search accounts#3_0,e2941161305690dcd649a1c8c9588cb3
"I'll do that, thanks. One more question, if i request some searches being delivered to me via mail-order, do i need to pay  for them in which way, please?","In that case, you can use you account balance to make the corresponding payment for those mail-order searches.","[{'sp_id': '36', 'label': 'solution'}]",DIAL-IN search accounts#3_0,e2941161305690dcd649a1c8c9588cb3
I would like to know about DIAL-IN search account and can i get one?,"DIAL-IN is a service provided to search regularly records that DMV has on driver license, registration, vehicle title or insurance information. If you need this service, then you can get one.","[{'sp_id': '3', 'label': 'precondition'}]",DIAL-IN search accounts#3_0,e9b59dee482244ceaab8944ea4f9f98e
Do I need to check browser compability for DMV Dial-in Search Account?,"Yes. Since our security protocols are currently updating, You need to make sure that your browser is compatible to use any of the state's government websites.","[{'sp_id': '70', 'label': 'solution'}]",DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
Can you give me some examples of business records that I must keep in order to document the searches?,"Yes. Just update it. Examples of business records to keep can be invoices, retainer agreements and accident reports. These documents can be any kinds of document to justify the reason you perform your searches.","[{'sp_id': '43', 'label': 'solution'}, {'sp_id': '44', 'label': 'solution'}]",DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
May i know how to contact you guys for my Dial-in Search Account?,"There are few ways to contact us. You can always come to our physical location at NYS DMV DIAL - IN Accounts Room 2316 Empire State Plaza, Albany , NY 12228. You can also email us at [ email protected ] [ 5 ] .","[{'sp_id': '68', 'label': 'solution'}]",DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
How do i pay for the searches that i have done?,We would subtract the fee from the balance in your account.,"[{'sp_id': '34', 'label': 'solution'}]",DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
Does security protocols update relates to browser compatibility?,"Yes. In order to better protect your data, we need to update it. Updating the security protocols means that latest version of browser is needed to enable the updates to be executed.","[{'sp_id': '70', 'label': 'solution'}]",DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
will you tell a motorist if i search their records?,yes. records of searches are public records,"[{'sp_id': '59', 'label': 'solution'}, {'sp_id': '60', 'label': 'solution'}]",DIAL-IN search accounts#3_0,cdb19fb9f4c07a21b59ef981132040ad
Can you tell me how I will know if my application has been accepted?,"Sure, we will have to review your application first.","[{'sp_id': '13', 'label': 'solution'}]",DIAL-IN search accounts#3_0,845c8fa3e9b4872072bc370e4c086743
Can I use insurance documents from other states?,We can't accept any out-of-state vehicle insurance coverage of any kind.,"[{'sp_id': '46', 'label': 'solution'}]",New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
My vehicle was registered in New York. what insurance should I use?,All vehicles registered in New York must have New York State auto liability insurance coverage.,"[{'sp_id': '48', 'label': 'solution'}]",New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
"I own a motorcycle, do I need to get insurance for it?",If you're going to use your motorcycle on any public road or highway you must have insurance coverage. Motorcycle registrations are only valid for one year and expire on April 30.,"[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
What if I use my motorcycle only on the outskirts of the city?,Any public road counts so you have to get insurance coverage.,"[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
With how many names can I register a vehicle?,"There're only 1 or 2 names allowed on a registration registrant. Both, the primary registrant and the co-registrant must sign the vehicle registration and provide proof of identity and date of birth.","[{'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}]",New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
What out of state insurance documents can I give to DMV?,We can't accept any out of state insurance documents of any type.,"[{'sp_id': '46', 'label': 'solution'}]",New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
What can I do to get an acceptable insurance if my vehicle is registered in New York?,"Since we will not accept any out of state insurance documents, your vehicle must have New York State auto liability insurance coverage.","[{'sp_id': '46', 'label': 'solution'}]",New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
"So, since my vehicle is registered in New York, does that mean that I have to get a New York-based insurance?","Yes, your vehicle must have New York State auto liability insurance coverage.","[{'sp_id': '48', 'label': 'solution'}]",New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
Do I need to have insurance coverage for a motorcycle?,"Yes, if you are going to use your motorcycle on a public road or highway, you must have insurance coverage.","[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
What should I take into consideration for my liability insurance coverage?,"Your liability insurance coverage must remain in effect for as long as your registration is valid, there are exceptions for motorcycles.","[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]",New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
Do I need to get insurance to register a vehicle in New York State?,"Yes. In order to register your vehicle in New York State, you need to have New York State issued automobile liability insurance coverage.","[{'sp_id': '3', 'label': 'solution'}]",New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
for how long should the liability insurance coverage remain in effect?,As long as the registration of your vehicle remains valid.,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]",New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
Does this apply for motorcycles too?,There are some exceptions for motorcycles.,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]",New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
