question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
Yes I am wanting to transfer to another vehicle.,You can only use it for a new original registration.,Yes,"[[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]]","If you transfer your remaining registration to another vehicle , your new registration will expire the same day as your old registration. You can only use the transfer credit for a new original registration. You cannot use it for a registration",Refunds and transfer credits for surrendered plates#3_0,a097a9f12a738bed82da721431953780
Do I surrender my plates?,yes and your receipt would indicate if you are eligible for a refund.,Yes,"[[{'sp_id': '23', 'label': 'solution'}]]","When you surrender your vehicle plates to the DMV , you may be eligible to transfer the remaining registration credit to another vehicle you want to register, or get a refund for the registration fee. You get a refund or registration transfer credit",Refunds and transfer credits for surrendered plates#3_0,a097a9f12a738bed82da721431953780
What if I ever renewed it but never used the sticker?,You can apply for a refund.,The registration sticker cannot be used,"[[{'sp_id': '31', 'label': 'solution'}]]","registration sticker , you can apply for a refund of the 2-year fee that you paid when you renewed the registration. A processing fee of $1 is subtracted from the refund amount. The registration sticker cannot be used. If the sticker was attached to",Refunds and transfer credits for surrendered plates#3_0,a097a9f12a738bed82da721431953780
Can I get a refund if I changed my name.,"Yes, Surrender your plates and request a transfer receipt.",Yes,"[[{'sp_id': '51', 'label': 'solution'}, {'sp_id': '52', 'label': 'solution'}, {'sp_id': '53', 'label': 'solution'}]]",Can I get a refund if I changed my name?,Refunds and transfer credits for surrendered plates#3_0,a097a9f12a738bed82da721431953780
Can I receive a refund of the first year registration fee?,DMV will process a refund if eligible.,Yes,"[[{'sp_id': '49', 'label': 'solution'}]]",Is it possible to receive a refund of the first-year of my registration fee?,Refunds and transfer credits for surrendered plates#3_0,a097a9f12a738bed82da721431953780
What if the sticker was attached to the windshield?,You cannot remove it and apply.,CANNOT remove the sticker and apply for a refund,"[[{'sp_id': '35', 'label': 'solution'}]]","are only eligible for a full refund if the registration sticker is unused. If the sticker was attached to the windshield or the vehicle plate , you CANNOT remove the sticker and apply for a refund.",Refunds and transfer credits for surrendered plates#3_0,a097a9f12a738bed82da721431953780
What about my vehicle plate fee?,Yes.,$25.00,"[[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]","$25.00 for the vehicle plates. You surrender the vehicle plates during the first year of the registration , and you qualify for a refund of $30.25. This is a refund of the $31.25 fee for the second year of the registration with the $1 processing fee",Refunds and transfer credits for surrendered plates#3_0,a097a9f12a738bed82da721431953780
I'm looking at a refund for a surrendered plate.,You would have to reference the documents I can give you.,I'm eligible for a refund,"[[{'sp_id': '9', 'label': 'precondition'}]]","When you surrender your plates , your Receipt FS-6 T indicates if you are eligible to receive a refund. If you are eligible for a refund and you do not request a transfer receipt, we will process your refund automatically and you will receive it in",Refunds and transfer credits for surrendered plates#3_0,af6339383db97df7b6d2cb276a5e509a
Can I get a transfer credit?,Only for a new original registration.,Yes,"[[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]]",Transfer credit,Refunds and transfer credits for surrendered plates#3_0,af6339383db97df7b6d2cb276a5e509a
I can't use it for a renewal?,No.,the registration was never used,"[[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]]","You can apply for a refund of the 2-year registration fee ONLY if the registration was never used and it is not more than 60 days from the date the registration was issued. For example , if you renewed the registration, but never used the new",Refunds and transfer credits for surrendered plates#3_0,af6339383db97df7b6d2cb276a5e509a
What if my father died and he was the one who had the car registered?,"You would need a certificate of death, the registration itself as well as showing the car passed into your possession, as well as pay off anything in arrears.",a refund,"[[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}, {'sp_id': '63', 'label': 'solution'}]]",Is it possible to get a refund if the registrant died?,Refunds and transfer credits for surrendered plates#3_0,af6339383db97df7b6d2cb276a5e509a
Can I email those documents to you?,"No, you would need to fill out the Next of Kin form and either fax it in or bring it into an office.",no,"[[{'sp_id': '70', 'label': 'solution'}, {'sp_id': '71', 'label': 'solution'}, {'sp_id': '72', 'label': 'solution'}]]","the mail in several weeks. If you are not eligible for a refund or you request a transfer receipt , the DMV office issues a Receipt FS-6 T that you can use to transfer the registration to another vehicle.",Refunds and transfer credits for surrendered plates#3_0,af6339383db97df7b6d2cb276a5e509a
Can I get a refund for my 1st year's registration based off these circumstances?,You would have to fill out the appropraite forms and be eligibile as said by those forms.,Yes,"[[{'sp_id': '42', 'label': 'precondition'}]]",Is it possible to receive a refund of the first-year of my registration fee?,Refunds and transfer credits for surrendered plates#3_0,af6339383db97df7b6d2cb276a5e509a
What if I did not use the registration sticker?,"If you bring that into a branch, along with your reciept., yes",a full refund,"[[{'sp_id': '43', 'label': 'solution'}, {'sp_id': '44', 'label': 'solution'}]]","are only eligible for a full refund if the registration sticker is unused. If the sticker was attached to the windshield or the vehicle plate , you CANNOT remove the sticker and apply for a refund.",Refunds and transfer credits for surrendered plates#3_0,af6339383db97df7b6d2cb276a5e509a
How long will Driver's Ed courses be valid for?,"For roughly 1 one year.
Maybe longer depending on the course.",for a year,"[[{'sp_id': '29', 'label': 'solution'}, {'sp_id': '30', 'label': 'solution'}], [{'sp_id': '31', 'label': 'precondition'}]]",For how long will my Pre-licensing Course Certificate be valid?,Prepare for your road test#3_0,831e0030e98ffa5f4755d7bbcd3fad22
"Does it ever expire?
I just want to know as I'm leaving the country for a few months and don't want to have to do it iagain.","As long as the monitoring agency is still valid and reports it to the DMV, you will be fine.",no,"[[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]]","Your Pre - licensing Course Certificate is valid for one year from the date it is issued. A Student Certificate of Completion is valid for two years. If your Pre - licensing Course Certificate expires , you must complete the course again to receive",Prepare for your road test#3_0,831e0030e98ffa5f4755d7bbcd3fad22
What happens if I have to switch courses?,"If you already have a valid license, you don't have to worry about them.",I will be required to pay for the change of course,"[[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}]]",Do I need a Pre-Licensing Course Certificate to change my license from one class to another?,Prepare for your road test#3_0,831e0030e98ffa5f4755d7bbcd3fad22
Do I need supervised road training before I take my test?,"If under the age of 18, yes; 50 hours.",Yes,"[[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]]",How much supervised practice driving must I get before I take my road test?,Prepare for your road test#3_0,831e0030e98ffa5f4755d7bbcd3fad22
Who can I do that with?,Any valid licensed driver.,a licensed driver,"[[{'sp_id': '29', 'label': 'solution'}, {'sp_id': '30', 'label': 'solution'}]]","colleges, and many driving schools. To find providers in your area , look online or in your telephone directory for Driving Instruction. When you successfully complete the course , you will be given a Pre - licensing Course Certificate MV-278. If",Prepare for your road test#3_0,831e0030e98ffa5f4755d7bbcd3fad22
How do i find a Pre licensing course?,"It is a DMV approved course in a classroom?
To find providers in your area look online on in telephone directory.",a website,"[[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}], [{'sp_id': '20', 'label': 'precondition'}]]",What is the Pre-licensing Course and how do I find one?,Prepare for your road test#3_0,1b975f8ed50bc2a94b053c79bc243bce
Do I look for driving instruction?,yes.,online,"[[{'sp_id': '21', 'label': 'solution'}]]","colleges, and many driving schools. To find providers in your area , look online or in your telephone directory for Driving Instruction. When you successfully complete the course , you will be given a Pre - licensing Course Certificate MV-278. If",Prepare for your road test#3_0,1b975f8ed50bc2a94b053c79bc243bce
What if I complete a high school driver education course?,You must have one to schedule your road test.,Student Certificate of Completion MV - 285,"[[{'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}, {'sp_id': '27', 'label': 'solution'}]]","you complete a high school or college driver education course, you will receive a Student Certificate of Completion MV-285 , and you do not need a Pre - licensing Course Certificate. You must have one of these certificates to schedule your road",Prepare for your road test#3_0,1b975f8ed50bc2a94b053c79bc243bce
What topics does it cover?,One is driving within the highway transportation system?,driving within the highway transportation system,"[[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]]","It is a DMV - approved, standardized classroom course that provides knowledge you will need as a new driver. The course covers many important topics, including driving within the highway transportation system driver habits and skills feelings ,",Prepare for your road test#3_0,1b975f8ed50bc2a94b053c79bc243bce
When will i be given the certificate?,When you successfully finish the course.,one year from the date it is issued,"[[{'sp_id': '23', 'label': 'solution'}]]","Your Pre - licensing Course Certificate is valid for one year from the date it is issued. A Student Certificate of Completion is valid for two years. If your Pre - licensing Course Certificate expires , you must complete the course again to receive",Prepare for your road test#3_0,1b975f8ed50bc2a94b053c79bc243bce
What happens if the certificate expires?,You must complete the course again.,you must repeat the course,"[[{'sp_id': '32', 'label': 'solution'}]]","Your Pre - licensing Course Certificate is valid for one year from the date it is issued. A Student Certificate of Completion is valid for two years. If your Pre - licensing Course Certificate expires , you must complete the course again to receive",Prepare for your road test#3_0,1b975f8ed50bc2a94b053c79bc243bce
What if there are stop lines or crosswalks?,Stop brefore crossing them.,stop before crossing,"[[{'sp_id': '74', 'label': 'solution'}]]","the meanings of signs, signals and pavement markings, and obey them consistently. Stopping position : If a stop is required , stop your vehicle before it reaches an intersecting street. If stop lines or crosswalks are present , stop before crossing",Prepare for your road test#3_0,1b975f8ed50bc2a94b053c79bc243bce
