,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
51,What happens if I fail to update my address?,"You will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation , both misdemeanors. This really happens but the good news is this is a problem that is easily avoidable",I will be charged for the wrong address,"you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.  This really happens ,  but the good news is this is a problem that is easily avoidable. ",Forgetting to Update Address,0.15,0.4285714285714285,0.0909090909090909,it is not possible to tell,0.0,0.0,0.0,suspension order,0.0683332407324896,0.0183321230057122,0.0522999606345228,0.0149398769191851,0.5069536,0.49479705
52,What happens if my insurance runs out?,"Because we all pay indirectly for crashes involving uninsured motorists, New York State requires every motorist to maintain auto insurance every single day a vehicle is registered. DMV works with insurance companies to electronically monitor your insurance coverage",I will have to pay a premium,"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ","We send 500,000 inquiry letters a year.",0.0930232558139534,0.3333333333333333,0.054054054054054,it is not possible to tell,0.0465116279069767,0.1666666666666666,0.027027027027027,no,0.0514628911681647,0.0147007617334666,0.0722536050883008,0.0193838600640977,0.47055733,0.49751365
53,I just moved.  How long do I have to update my address?,You have 10 days to update your address.,ten days,"By statute ,  you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ","By statute , you must report a change of address to DMV within ten days of moving.",0.2,0.5,0.125,yes,0.5384615384615385,0.9333333333333332,0.3783783783783784,yes,0.0277934628153891,0.0090220117770765,0.2259005009024612,0.0465194669487734,0.57285637,0.45813346
54,Are there costs associated with traffic points?,"Yes, the DRA charge is based on the number of points you have accumulated.",yes,"DMV maintains a point system to track dangerous drivers.  Often ,  motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a separate DMV charge based on the total points they accumulate. ",Understanding how Much Traffic Points Cost,0.1538461538461538,1.0,0.0833333333333333,yes,0.0816326530612244,0.3333333333333333,0.0465116279069767,yes,0.0492353039261401,0.0142561081061302,0.537284965911771,0.0954120756313892,0.4582479,0.4804431
55,Are there any common mistakes people make with the DMV?,"Yes, there are several common issues people have that could have been easily fixed beforehand.",yes,"Many DMV customers make easily avoidable mistakes that cause them significant problems, including encounters with law enforcement and impounded vehicles.  Because we see customers make these mistakes over and over again ,  we are issuing this list of the top five DMV mistakes and how to avoid them. ",the top five DMV mistakes and how to avoid them.,0.125,1.0,0.0666666666666666,yes,0.3272727272727272,1.0,0.1956521739130435,yes,0.0447633888596832,0.0132752263218573,0.537284965911771,0.0954120756313892,0.59220564,0.4804431
56,Are there consequences for simple mistakes?,"Yes, anything up to an impounded vehicle or encounters with law enforcement officers.",yes,"Many DMV customers make easily avoidable mistakes that cause them significant problems, including encounters with law enforcement and impounded vehicles.  Because we see customers make these mistakes over and over again ,  we are issuing this list of the top five DMV mistakes and how to avoid them. ",,0.1538461538461538,1.0,0.0833333333333333,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.55685794,0.4804431
57,What happens if my insurance lapses?,Your license and registration will be suspended.,I will not receive mail correspondence,"you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ",possible mail correspondence can reach you.,0.1538461538461538,0.1666666666666666,0.1428571428571428,no,0.048780487804878,0.1666666666666666,0.0285714285714285,no,0.0487613377367312,0.014179145583231,0.0519414601844536,0.0147666000516266,0.4676003,0.47595245
58,"Will that happen automatically, or will I get a chance to reinstate my coverage first?","You will be sent an inquiry letter first, then if it isn't resolved your registration will be suspended.",will I get a chance to reinstate my coverage first,"we must suspend the vehicle registration and , ",Insurance policies must be from a company licensed in New,0.1538461538461538,0.2222222222222222,0.1176470588235294,no,0.1333333333333333,0.1111111111111111,0.1666666666666666,no,0.0355594380137455,0.0108663728413558,0.0406149257993246,0.012131995877273,0.51226634,0.5757106
59,Can I know if anybody asked for my records?,"Yes, since the records of searches are public we'll inform any motorist if his records were searched.",No,Records of searches are public records. ,Will you tell a motorist if I searched his records?,0.0,0.0,0.0,No,0.1333333333333333,0.1111111111111111,0.1666666666666666,yes,0.0377928139005153,0.0113282977166923,0.5,0.067544361420347,0.55752295,0.48847973
60,it looks like my browser is not compatible with your website.,"You should visit https://encryption.ny.gov/ to check the compatibility of your website and if it says that is not compatible, please update your browser.",Is there anything else I can help you with?,please visit https://encryption.ny.gov/ [6]. ,Note on browser compatibility,0.1290322580645161,0.2222222222222222,0.0909090909090909,no,0.0,0.0,0.0,it is not possible to tell,0.0672444414003839,0.0181635615687322,0.0480695122840917,0.0139779719840955,0.46992177,0.54842174
61,I need to contact DMV about my dial-in search account,"Our contact address for that is NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137e - mail",Yes,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ",Will DMV contact me about the searches I perform using my DIAL-IN Search Account?,0.0,0.0,0.0,Yes,0.0588235294117647,0.0769230769230769,0.0476190476190476,yes,0.0278652679248302,0.0090274826698429,0.537284965911771,0.0954120756313892,0.47815597,0.5656813
62,"Sorry, it looks like my chat didn't show your message well, can you please how to tell me how to contact DMV about my dial-in search account.","ok our mail address for dial-in search account related problems is NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137",No problem. Is there anything else I can help you with?,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ",Will DMV contact me about the searches I perform using my DIAL-IN Search Account?,0.0588235294117647,0.0909090909090909,0.0434782608695652,no,0.0588235294117647,0.0769230769230769,0.0476190476190476,yes,0.0278652679248302,0.0090274826698429,0.0384892676897893,0.0116895711179612,0.47815597,0.601243
